clearing_day,market,product,contract,tdate,bartime,mask,open,high,low,close,volume,value,vwap,market_cn,year
20210330,XDCE,PP,PP2112,20210329,21:03,5,0,8426.0,0,8426.0,1,42130,8426.0,大商所,2021
20210330,XDCE,Y,Y2112,20210329,21:06,5,0,7870.0,0,7862.0,20,1572520,7862.6,大商所,2021
20210331,XDCE,EG,EG2106,20210330,21:02,5,0,4890.0,0,4890.0,6,293700,4895.0,大商所,2021
20210331,XDCE,EG,EG2111,20210330,22:24,5,0,4918.0,0,4918.0,2,98320,4916.0,大商所,2021
20210331,XDCE,EG,EG2112,20210330,21:20,5,0,4859.0,0,4859.0,19,923210,4859.0,大商所,2021
20210331,XDCE,I,I2112,20210330,21:12,5,0,913.0,0,913.0,1,91300,913.0,大商所,2021
20210331,XDCE,L,L2111,20210330,21:01,5,0,8410.0,0,8395.0,18,756225,8402.5,大商所,2021
20210331,XDCE,P,P2111,20210330,21:01,5,0,6488.0,0,6488.0,15,980600,6537.33,大商所,2021
20210331,XDCE,V,V2107,20210330,21:19,5,0,8585.0,0,8585.0,2,85850,8585.0,大商所,2021
20210331,XDCE,Y,Y2112,20210330,21:01,5,0,7658.0,0,7658.0,20,1537320,7686.6,大商所,2021
20210331,XDCE,Y,Y2201,20210330,21:01,5,0,7654.0,0,7654.0,34,2608780,7672.88,大商所,2021
20210401,XDCE,B,B2109,20210331,21:01,5,0,4009.0,0,4004.0,10,400650,4006.5,大商所,2021
20210401,XDCE,L,L2112,20210331,21:07,5,0,8335.0,0,8335.0,1,41675,8335.0,大商所,2021
20210402,XDCE,JM,JM2108,20210401,21:04,5,0,1639.0,0,1637.5,2,196590,1638.25,大商所,2021
20210402,XDCE,RR,RR2107,20210401,21:01,5,0,3592.0,0,3592.0,4,143760,3594.0,大商所,2021
20210402,XDCE,V,V2106,20210401,21:03,5,0,8710.0,0,8710.0,24,1043825,8698.54,大商所,2021
20210406,XDCE,EG,EG2112,20210406,09:02,5,0,4970.0,0,4970.0,18,894600,4970.0,大商所,2021
20210406,XDCE,J,J2108,20210406,09:42,5,0,2417.5,0,2417.5,114,27488150,2411.24,大商所,2021
20210406,XDCE,RR,RR2107,20210406,09:01,5,0,3602.0,0,3602.0,34,1221260,3591.94,大商所,2021
20210407,XDCE,J,J2107,20210407,09:13,5,0,2355.0,0,2355.0,4,941700,2354.25,大商所,2021
20210407,XDCE,J,J2108,20210407,09:07,5,0,2376.0,0,2376.0,1,237600,2376.0,大商所,2021
20210407,XDCE,JM,JM2107,20210406,21:07,5,0,1625.5,0,1625.5,2,195060,1625.5,大商所,2021
20210407,XDCE,PG,PG2107,20210406,21:01,5,0,3700.0,0,3700.0,16,1182440,3695.12,大商所,2021
20210407,XDCE,V,V2107,20210406,21:15,5,0,8845.0,0,8845.0,1,44225,8845.0,大商所,2021
20210408,XDCE,I,I2107,20210407,21:06,5,0,1067.5,0,1067.5,1,106750,1067.5,大商所,2021
20210408,XDCE,JM,JM2108,20210407,21:20,5,0,1636.5,0,1636.5,5,490950,1636.5,大商所,2021
20210408,XDCE,M,M2108,20210407,21:01,5,0,3537.0,0,3529.0,6,212110,3535.17,大商所,2021
20210408,XDCE,PG,PG2107,20210407,21:02,5,0,3701.0,0,3701.0,12,887860,3699.42,大商所,2021
20210409,XDCE,I,I2107,20210408,21:11,5,0,1058.5,0,1058.5,5,528950,1057.9,大商所,2021
20210409,XDCE,P,P2107,20210409,09:05,5,0,7300.0,0,7300.0,1,73000,7300.0,大商所,2021
20210409,XDCE,Y,Y2107,20210408,21:01,5,0,8340.0,0,8338.0,29,2417260,8335.38,大商所,2021
20210412,XDCE,EB,EB2108,20210409,21:01,5,0,8260.0,0,8259.0,14,576005,8228.64,大商所,2021
20210412,XDCE,EG,EG2112,20210409,21:04,5,0,4843.0,0,4843.0,2,96860,4843.0,大商所,2021
20210412,XDCE,I,I2107,20210409,21:09,5,0,1053.0,0,1053.0,1,105300,1053.0,大商所,2021
20210412,XDCE,PG,PG2107,20210409,21:01,5,0,3662.0,0,3652.0,17,1242720,3655.06,大商所,2021
20210412,XDCE,Y,Y2201,20210409,21:01,5,0,7818.0,0,7818.0,26,2035220,7827.77,大商所,2021
20210413,XDCE,EG,EG2112,20210412,21:09,5,0,4769.0,0,4769.0,9,429240,4769.33,大商所,2021
20210413,XDCE,I,I2107,20210412,21:08,5,0,1070.0,0,1070.0,1,107000,1070.0,大商所,2021
20210413,XDCE,JM,JM2106,20210412,21:01,5,0,1596.5,0,1593.0,17,1625580,1593.71,大商所,2021
20210413,XDCE,PP,PP2112,20210412,21:01,5,0,8320.0,0,8320.0,3,124620,8308.0,大商所,2021
20210413,XDCE,V,V2112,20210412,21:13,5,0,8240.0,0,8240.0,8,329600,8240.0,大商所,2021
20210414,XDCE,EG,EG2106,20210413,21:06,5,0,4859.0,0,4848.0,5,242630,4852.6,大商所,2021
20210414,XDCE,J,J2108,20210413,22:04,5,0,2418.0,0,2418.0,1,241800,2418.0,大商所,2021
20210414,XDCE,PP,PP2104,20210413,22:42,5,0,8603.0,0,8603.0,1,43015,8603.0,大商所,2021
20210414,XDCE,PP,PP2111,20210413,21:02,5,0,8297.0,0,8297.0,12,497840,8297.33,大商所,2021
20210415,XDCE,EG,EG2112,20210414,21:05,5,0,4801.0,0,4801.0,3,144030,4801.0,大商所,2021
20210415,XDCE,I,I2112,20210415,09:02,5,0,949.5,0,949.5,32,3036750,948.984,大商所,2021
20210416,XDCE,EG,EG2111,20210415,21:02,5,0,4878.0,0,4878.0,5,243900,4878.0,大商所,2021
20210416,XDCE,EG,EG2112,20210415,21:01,5,0,4900.0,0,4900.0,30,1474480,4914.93,大商所,2021
20210419,XDCE,EB,EB2108,20210416,21:01,5,0,8593.0,0,8576.0,15,642650,8568.67,大商所,2021
20210419,XDCE,EG,EG2106,20210416,21:12,5,0,4967.0,0,4967.0,4,198680,4967.0,大商所,2021
20210419,XDCE,EG,EG2112,20210416,21:08,5,0,4937.0,0,4937.0,18,888450,4935.83,大商所,2021
20210420,XDCE,B,B2108,20210419,21:01,5,0,4196.0,0,4195.0,24,1007000,4195.83,大商所,2021
20210420,XDCE,EG,EG2112,20210419,21:03,5,0,4840.0,0,4840.0,1,48400,4840.0,大商所,2021
20210420,XDCE,PP,PP2112,20210419,21:01,5,0,8424.0,0,8424.0,25,1053015,8424.12,大商所,2021
20210420,XDCE,Y,Y2107,20210419,21:01,5,0,8474.0,0,8474.0,5,423880,8477.6,大商所,2021
20210421,XDCE,PP,PP2112,20210420,21:01,5,0,8436.0,0,8436.0,56,2361675,8434.55,大商所,2021
20210422,XDCE,J,J2107,20210422,11:13,5,0,2559.5,0,2559.5,1,255950,2559.5,大商所,2021
20210422,XDCE,PP,PP2112,20210421,21:01,5,0,8201.0,0,8201.0,42,1723335,8206.36,大商所,2021
20210422,XDCE,V,V2111,20210421,21:01,5,0,8520.0,0,8520.0,5,212925,8517.0,大商所,2021
20210423,XDCE,I,I2108,20210422,21:59,5,0,1137.5,0,1137.5,1,113750,1137.5,大商所,2021
20210423,XDCE,J,J2107,20210423,13:51,5,0,2560.5,0,2557.0,4,1023150,2557.88,大商所,2021
20210423,XDCE,J,J2108,20210422,21:55,5,0,2598.0,0,2598.0,1,259800,2598.0,大商所,2021
20210423,XDCE,PP,PP2112,20210422,21:13,5,0,8262.0,0,8256.0,24,991315,8260.96,大商所,2021
20210426,XDCE,J,J2110,20210423,21:01,5,0,2591.0,0,2588.0,24,6205850,2585.77,大商所,2021
20210427,XDCE,CS,CS2111,20210426,21:01,5,0,3252.0,0,3252.0,56,1817680,3245.86,大商所,2021
20210427,XDCE,EG,EG2112,20210426,21:10,5,0,4626.0,0,4626.0,6,277470,4624.5,大商所,2021
20210427,XDCE,PP,PP2112,20210426,21:08,5,0,8316.0,0,8315.0,29,1205555,8314.17,大商所,2021
20210428,XDCE,C,C2201,20210427,21:01,5,0,2713.0,0,2713.0,173,4695170,2713.97,大商所,2021
20210428,XDCE,EG,EG2108,20210428,09:44,5,0,4672.0,0,4672.0,1,46720,4672.0,大商所,2021
20210428,XDCE,EG,EG2112,20210427,21:02,5,0,4689.0,0,4689.0,1,46890,4689.0,大商所,2021
20210428,XDCE,I,I2107,20210427,21:16,5,0,1216.0,0,1216.0,2,243200,1216.0,大商所,2021
20210429,XDCE,EG,EG2107,20210429,09:57,5,0,4712.0,0,4712.0,1,47120,4712.0,大商所,2021
20210429,XDCE,EG,EG2111,20210428,21:04,5,0,4717.0,0,4717.0,1,47170,4717.0,大商所,2021
20210429,XDCE,EG,EG2112,20210428,21:01,5,0,4730.0,0,4730.0,34,1609140,4732.77,大商所,2021
20210429,XDCE,PP,PP2112,20210428,21:02,5,0,8448.0,0,8448.0,12,506880,8448.0,大商所,2021
20210430,XDCE,EG,EG2112,20210429,21:02,5,0,4779.0,0,4779.0,57,2723130,4777.42,大商所,2021
20210430,XDCE,J,J2112,20210429,21:13,5,0,2679.5,0,2679.5,17,4555150,2679.5,大商所,2021
20210430,XDCE,PP,PP2112,20210429,21:02,5,0,8529.0,0,8529.0,22,938290,8529.91,大商所,2021
20210506,XDCE,EG,EG2112,20210506,09:10,5,0,4813.0,0,4813.0,1,48130,4813.0,大商所,2021
20210506,XDCE,J,J2110,20210506,09:01,5,0,2755.5,0,2678.0,580,156254350,2694.04,大商所,2021
20210507,XDCE,EG,EG2112,20210506,21:01,5,0,4906.0,0,4906.0,17,832790,4898.77,大商所,2021
20210507,XDCE,J,J2112,20210506,21:34,5,0,2753.0,0,2753.0,14,3854200,2753.0,大商所,2021
20210507,XDCE,JM,JM2201,20210506,21:01,5,0,1916.5,0,1910.5,4,459270,1913.62,大商所,2021
20210507,XDCE,M,M2108,20210506,21:01,5,0,3673.0,0,3669.0,169,6202880,3670.34,大商所,2021
20210507,XDCE,V,V2112,20210506,21:04,5,0,8945.0,0,8945.0,1,44725,8945.0,大商所,2021
20210510,XDCE,B,B2109,20210507,21:01,5,0,4464.0,0,4464.0,2,89360,4468.0,大商所,2021
20210510,XDCE,EG,EG2112,20210507,21:08,5,0,4954.0,0,4954.0,3,148600,4953.33,大商所,2021
20210510,XDCE,JM,JM2108,20210507,21:03,5,0,1902.0,0,1898.0,9,1026000,1900.0,大商所,2021
20210510,XDCE,PP,PP2112,20210507,21:03,5,0,8735.0,0,8735.0,5,218340,8733.6,大商所,2021
20210510,XDCE,RR,RR2108,20210507,21:01,5,0,3649.0,0,3649.0,2,72980,3649.0,大商所,2021
20210510,XDCE,V,V2201,20210507,21:01,5,0,8950.0,0,8925.0,7,312775,8936.43,大商所,2021
20210511,XDCE,EG,EG2112,20210510,21:01,5,0,5120.0,0,5120.0,8,408760,5109.5,大商所,2021
20210511,XDCE,J,J2112,20210510,21:07,5,0,2882.0,0,2882.0,1,288200,2882.0,大商所,2021
20210511,XDCE,M,M2105,20210510,21:37,5,0,3550.0,0,3550.0,5,177500,3550.0,大商所,2021
20210511,XDCE,PP,PP2112,20210510,21:18,5,0,8655.0,0,8653.0,6,259640,8654.67,大商所,2021
20210511,XDCE,PP,PP2201,20210510,21:01,5,0,8695.0,0,8688.0,44,1911080,8686.73,大商所,2021
20210511,XDCE,Y,Y2105,20210511,10:01,5,0,9050.0,0,9050.0,20,1810000,9050.0,大商所,2021
20210512,XDCE,B,B2201,20210511,21:36,5,0,4450.0,0,4450.0,1,44500,4450.0,大商所,2021
20210512,XDCE,B,B2203,20210511,22:49,5,0,4437.0,0,4437.0,5,221900,4438.0,大商所,2021
20210512,XDCE,EG,EG2112,20210511,21:05,5,0,5031.0,0,5031.0,3,150870,5029.0,大商所,2021
20210512,XDCE,J,J2112,20210511,21:01,5,0,2802.5,0,2802.5,5,1415000,2830.0,大商所,2021
20210512,XDCE,V,V2112,20210511,21:09,5,0,9005.0,0,9000.0,7,315025,9000.71,大商所,2021
20210513,XDCE,EG,EG2112,20210512,21:01,5,0,5262.0,0,5247.0,17,897290,5278.18,大商所,2021
20210513,XDCE,PP,PP2112,20210512,21:01,5,0,8856.0,0,8846.0,10,442910,8858.2,大商所,2021
20210514,XDCE,B,B2203,20210514,13:32,5,0,4306.0,0,4306.0,3,129350,4311.67,大商所,2021
20210514,XDCE,EG,EG2112,20210513,21:08,5,0,5077.0,0,5077.0,3,152310,5077.0,大商所,2021
20210514,XDCE,JM,JM2106,20210513,21:03,5,0,1846.0,0,1846.0,1,110760,1846.0,大商所,2021
20210514,XDCE,JM,JM2201,20210513,21:01,5,0,1968.0,0,1968.0,2,236760,1973.0,大商所,2021
20210514,XDCE,PG,PG2108,20210513,21:01,5,0,4054.0,0,4030.0,15,1210560,4035.2,大商所,2021
20210514,XDCE,PP,PP2112,20210513,21:22,5,0,8762.0,0,8762.0,2,87620,8762.0,大商所,2021
20210517,XDCE,EG,EG2112,20210514,21:07,5,0,5001.0,0,5001.0,2,100020,5001.0,大商所,2021
20210517,XDCE,I,I2105,20210517,10:47,5,0,1268.0,0,1268.0,1,126800,1268.0,大商所,2021
20210517,XDCE,J,J2112,20210514,21:14,5,0,2666.5,0,2661.0,12,3195200,2662.67,大商所,2021
20210518,XDCE,EG,EG2105,20210518,14:56,5,0,4962.0,0,4962.0,5,248100,4962.0,大商所,2021
20210518,XDCE,EG,EG2112,20210517,21:07,5,0,4942.0,0,4942.0,5,247020,4940.4,大商所,2021
20210518,XDCE,EG,EG2201,20210517,21:07,5,0,4976.0,0,4976.0,35,1741680,4976.23,大商所,2021
20210518,XDCE,PP,PP2112,20210517,21:02,5,0,8635.0,0,8635.0,1,43175,8635.0,大商所,2021
20210518,XDCE,V,V2110,20210517,21:01,5,0,9045.0,0,9045.0,142,6409275,9027.15,大商所,2021
20210519,XDCE,EB,EB2105,20210519,09:39,5,0,10180.0,0,10180.0,10,509000,10180.0,大商所,2021
20210519,XDCE,EG,EG2201,20210518,21:01,5,0,5053.0,0,5052.0,19,960170,5053.53,大商所,2021
20210519,XDCE,J,J2201,20210518,21:01,5,0,2673.5,0,2673.5,14,3732450,2666.04,大商所,2021
20210519,XDCE,PP,PP2112,20210518,21:07,5,0,8668.0,0,8666.0,57,2469675,8665.53,大商所,2021
20210520,XDCE,CS,CS2111,20210519,21:01,5,0,3199.0,0,3198.0,117,3742030,3198.32,大商所,2021
20210520,XDCE,EG,EG2105,20210520,14:05,5,0,4850.0,0,4850.0,10,485000,4850.0,大商所,2021
20210520,XDCE,PP,PP2112,20210519,21:02,5,0,8493.0,0,8493.0,2,84930,8493.0,大商所,2021
20210521,XDCE,EG,EG2112,20210520,21:02,5,0,4954.0,0,4954.0,5,247700,4954.0,大商所,2021
20210521,XDCE,JM,JM2108,20210520,21:02,5,0,1761.5,0,1761.5,21,2216190,1758.88,大商所,2021
20210521,XDCE,PG,PG2108,20210520,21:01,5,0,4076.0,0,4075.0,7,569680,4069.14,大商所,2021
20210521,XDCE,PP,PP2112,20210520,21:02,5,0,8378.0,0,8378.0,1,41890,8378.0,大商所,2021
20210521,XDCE,RR,RR2107,20210520,21:01,5,0,3579.0,0,3571.0,58,2073230,3574.53,大商所,2021
20210521,XDCE,RR,RR2108,20210520,21:01,5,0,3605.0,0,3601.0,31,1116610,3601.97,大商所,2021
20210524,XDCE,CS,CS2111,20210521,21:01,5,0,3174.0,0,3173.0,42,1332410,3172.41,大商所,2021
20210524,XDCE,EG,EG2112,20210521,21:05,5,0,4980.0,0,4980.0,2,99600,4980.0,大商所,2021
20210524,XDCE,PP,PP2112,20210521,21:02,5,0,8327.0,0,8327.0,2,83240,8324.0,大商所,2021
20210525,XDCE,EG,EG2108,20210524,21:23,5,0,4800.0,0,4800.0,20,960000,4800.0,大商所,2021
20210525,XDCE,L,L2112,20210524,21:01,5,0,7755.0,0,7755.0,7,271425,7755.0,大商所,2021
20210525,XDCE,PG,PG2109,20210524,21:02,5,0,4166.0,0,4166.0,10,832520,4162.6,大商所,2021
20210525,XDCE,PP,PP2108,20210525,13:54,5,0,8341.0,0,8341.0,1,41705,8341.0,大商所,2021
20210525,XDCE,V,V2112,20210524,21:02,5,0,8415.0,0,8415.0,38,1598775,8414.6,大商所,2021
20210526,XDCE,EG,EG2112,20210525,21:20,5,0,4892.0,0,4892.0,22,1076030,4891.05,大商所,2021
20210526,XDCE,L,L2110,20210525,21:01,5,0,7800.0,0,7795.0,84,3271825,7790.06,大商所,2021
20210526,XDCE,P,P2110,20210525,21:01,5,0,7476.0,0,7466.0,330,24636080,7465.48,大商所,2021
20210526,XDCE,PG,PG2109,20210525,21:01,5,0,4148.0,0,4134.0,12,995280,4147.0,大商所,2021
20210526,XDCE,PP,PP2112,20210525,21:12,5,0,8299.0,0,8299.0,12,497940,8299.0,大商所,2021
20210527,XDCE,B,B2201,20210526,21:22,5,0,4180.0,0,4180.0,1,41800,4180.0,大商所,2021
20210527,XDCE,EG,EG2107,20210527,09:09,5,0,4901.0,0,4901.0,1,49010,4901.0,大商所,2021
20210527,XDCE,EG,EG2112,20210526,21:03,5,0,4996.0,0,4995.0,8,399770,4997.12,大商所,2021
20210527,XDCE,J,J2112,20210526,21:04,5,0,2288.5,0,2288.5,1,228850,2288.5,大商所,2021
20210528,XDCE,B,B2201,20210527,21:06,5,0,4183.0,0,4183.0,2,83790,4189.5,大商所,2021
20210528,XDCE,B,B2203,20210527,21:05,5,0,4137.0,0,4137.0,1,41370,4137.0,大商所,2021
20210528,XDCE,EG,EG2110,20210527,21:01,5,0,4890.0,0,4866.0,84,4096850,4877.2,大商所,2021
20210528,XDCE,EG,EG2201,20210527,21:02,5,0,4920.0,0,4912.0,4,196640,4916.0,大商所,2021
20210528,XDCE,PP,PP2112,20210527,21:09,5,0,8274.0,0,8271.0,125,5169400,8271.04,大商所,2021
20210531,XDCE,EG,EG2112,20210528,21:07,5,0,4982.0,0,4982.0,1,49820,4982.0,大商所,2021
20210531,XDCE,J,J2112,20210528,21:12,5,0,2395.0,0,2395.0,1,239500,2395.0,大商所,2021
20210531,XDCE,PG,PG2109,20210528,21:01,5,0,4350.0,0,4327.0,32,2774620,4335.34,大商所,2021
20210531,XDCE,Y,Y2107,20210528,21:10,5,0,8990.0,0,8990.0,5,452020,9040.4,大商所,2021
20210601,XDCE,EB,EB2201,20210531,21:04,5,0,8183.0,0,8143.0,2,81630,8163.0,大商所,2021
20210601,XDCE,EG,EG2112,20210531,21:04,5,0,5041.0,0,5041.0,1,50410,5041.0,大商所,2021
20210601,XDCE,J,J2112,20210531,21:18,5,0,2435.0,0,2435.0,2,487000,2435.0,大商所,2021
20210601,XDCE,PP,PP2112,20210531,21:02,5,0,8261.0,0,8261.0,3,123915,8261.0,大商所,2021
20210602,XDCE,J,J2112,20210601,21:12,5,0,2513.0,0,2507.0,14,3514800,2510.57,大商所,2021
20210602,XDCE,PG,PG2109,20210601,21:01,5,0,4473.0,0,4460.0,41,3659240,4462.49,大商所,2021
20210602,XDCE,V,V2112,20210601,21:09,5,0,8615.0,0,8615.0,1,43075,8615.0,大商所,2021
20210603,XDCE,PG,PG2110,20210602,21:01,5,0,4383.0,0,4383.0,2,176080,4402.0,大商所,2021
20210603,XDCE,V,V2106,20210603,14:21,5,0,9280.0,0,9280.0,2,92800,9280.0,大商所,2021
20210604,XDCE,A,A2201,20210603,21:01,5,0,5942.0,0,5933.0,16,949340,5933.38,大商所,2021
20210604,XDCE,EB,EB2201,20210603,21:20,5,0,8356.0,0,8356.0,1,41780,8356.0,大商所,2021
20210604,XDCE,J,J2112,20210603,21:04,5,0,2602.0,0,2602.0,2,520400,2602.0,大商所,2021
20210604,XDCE,M,M2108,20210603,21:02,5,0,3597.0,0,3596.0,21,755090,3595.67,大商所,2021
20210604,XDCE,PP,PP2108,20210603,22:07,5,0,8355.0,0,8355.0,1,41775,8355.0,大商所,2021
20210604,XDCE,PP,PP2112,20210603,21:09,5,0,8290.0,0,8289.0,13,538510,8284.77,大商所,2021
20210604,XDCE,V,V2112,20210603,21:08,5,0,8505.0,0,8505.0,14,595350,8505.0,大商所,2021
20210607,XDCE,PG,PG2109,20210604,21:01,5,0,4388.0,0,4385.0,36,3155280,4382.33,大商所,2021
20210607,XDCE,PP,PP2112,20210604,21:02,5,0,8224.0,0,8224.0,1,41120,8224.0,大商所,2021
20210607,XDCE,V,V2112,20210604,21:02,5,0,8510.0,0,8510.0,2,85100,8510.0,大商所,2021
20210608,XDCE,PG,PG2110,20210607,21:01,5,0,4341.0,0,4341.0,3,260340,4339.0,大商所,2021
20210609,XDCE,A,A2201,20210608,21:01,5,0,5879.0,0,5866.0,96,5635270,5870.07,大商所,2021
20210609,XDCE,M,M2112,20210608,21:12,5,0,3624.0,0,3624.0,6,217440,3624.0,大商所,2021
20210610,XDCE,B,B2201,20210609,21:58,5,0,4277.0,0,4277.0,1,42770,4277.0,大商所,2021
20210610,XDCE,EB,EB2201,20210609,21:11,5,0,7965.0,0,7965.0,2,79820,7982.0,大商所,2021
20210610,XDCE,EG,EG2112,20210609,21:10,5,0,4792.0,0,4792.0,5,239600,4792.0,大商所,2021
20210610,XDCE,M,M2108,20210609,21:01,5,0,3611.0,0,3611.0,10,361160,3611.6,大商所,2021
20210611,XDCE,EG,EG2112,20210610,21:08,5,0,4816.0,0,4812.0,30,1443410,4811.37,大商所,2021
20210611,XDCE,P,P2111,20210610,21:01,5,0,7554.0,0,7554.0,13,987780,7598.31,大商所,2021
20210611,XDCE,PP,PP2112,20210610,21:02,5,0,8117.0,0,8117.0,1,40585,8117.0,大商所,2021
20210615,XDCE,EG,EG2112,20210615,09:06,5,0,4888.0,0,4888.0,3,146640,4888.0,大商所,2021
20210615,XDCE,PP,PP2112,20210615,09:01,5,0,8210.0,0,8210.0,23,942985,8199.87,大商所,2021
20210616,XDCE,EB,EB2110,20210615,21:01,5,0,8198.0,0,8198.0,4,163950,8197.5,大商所,2021
20210616,XDCE,EG,EG2112,20210615,21:04,5,0,4846.0,0,4846.0,1,48460,4846.0,大商所,2021
20210616,XDCE,PG,PG2110,20210615,21:03,5,0,4535.0,0,4535.0,4,362800,4535.0,大商所,2021
20210616,XDCE,PP,PP2112,20210615,21:10,5,0,8171.0,0,8170.0,23,939560,8170.09,大商所,2021
20210616,XDCE,V,V2112,20210615,21:04,5,0,8540.0,0,8540.0,2,85400,8540.0,大商所,2021
20210617,XDCE,EB,EB2110,20210616,21:01,5,0,8235.0,0,8228.0,7,288190,8234.0,大商所,2021
20210617,XDCE,EG,EG2112,20210616,21:06,5,0,4893.0,0,4893.0,2,97860,4893.0,大商所,2021
20210617,XDCE,EG,EG2201,20210616,21:03,5,0,4923.0,0,4923.0,2,98500,4925.0,大商所,2021
20210617,XDCE,J,J2112,20210616,21:04,5,0,2576.5,0,2576.5,2,515300,2576.5,大商所,2021
20210617,XDCE,JM,JM2110,20210616,21:01,5,0,1928.0,0,1928.0,6,692940,1924.83,大商所,2021
20210617,XDCE,PP,PP2112,20210616,21:07,5,0,8186.0,0,8186.0,10,409300,8186.0,大商所,2021
20210617,XDCE,V,V2112,20210616,21:11,5,0,8425.0,0,8425.0,6,252750,8425.0,大商所,2021
20210617,XDCE,Y,Y2107,20210616,21:22,5,0,8514.0,0,8514.0,5,425560,8511.2,大商所,2021
20210618,XDCE,EG,EG2112,20210617,21:01,5,0,4910.0,0,4910.0,6,295350,4922.5,大商所,2021
20210618,XDCE,EG,EG2201,20210617,21:02,5,0,4925.0,0,4925.0,6,296750,4945.83,大商所,2021
20210618,XDCE,J,J2112,20210617,21:13,5,0,2667.0,0,2667.0,3,800100,2667.0,大商所,2021
20210618,XDCE,L,L2112,20210617,21:03,5,0,7705.0,0,7705.0,17,654600,7701.18,大商所,2021
20210618,XDCE,PG,PG2110,20210617,21:09,5,0,4504.0,0,4504.0,4,360200,4502.5,大商所,2021
20210618,XDCE,PP,PP2112,20210617,21:02,5,0,8176.0,0,8176.0,4,163635,8181.75,大商所,2021
20210621,XDCE,EB,EB2110,20210618,21:04,5,0,8101.0,0,8101.0,11,445735,8104.27,大商所,2021
20210621,XDCE,EG,EG2112,20210618,21:04,5,0,4819.0,0,4819.0,2,96380,4819.0,大商所,2021
20210621,XDCE,I,I2110,20210618,21:02,5,0,1174.5,0,1174.5,1,117450,1174.5,大商所,2021
20210621,XDCE,PG,PG2110,20210618,21:08,5,0,4478.0,0,4472.0,2,179000,4475.0,大商所,2021
20210622,XDCE,B,B2110,20210621,21:02,5,0,4019.0,0,4012.0,29,1164300,4014.83,大商所,2021
20210622,XDCE,EG,EG2112,20210621,21:05,5,0,4734.0,0,4734.0,1,47340,4734.0,大商所,2021
20210622,XDCE,J,J2112,20210621,21:01,5,0,2515.0,0,2515.0,2,503500,2517.5,大商所,2021
20210622,XDCE,PP,PP2112,20210621,21:10,5,0,8206.0,0,8203.0,49,2009890,8203.63,大商所,2021
20210623,XDCE,EG,EG2112,20210622,21:05,5,0,4849.0,0,4849.0,1,48490,4849.0,大商所,2021
20210624,XDCE,EG,EG2112,20210623,21:01,5,0,4961.0,0,4961.0,7,347390,4962.71,大商所,2021
20210624,XDCE,M,M2112,20210623,21:03,5,0,3405.0,0,3405.0,15,510640,3404.27,大商所,2021
20210624,XDCE,V,V2112,20210623,21:04,5,0,8290.0,0,8290.0,1,41450,8290.0,大商所,2021
20210625,XDCE,EG,EG2112,20210624,21:09,5,0,4979.0,0,4979.0,17,846070,4976.88,大商所,2021
20210625,XDCE,V,V2112,20210624,21:01,5,0,8130.0,0,8130.0,15,612550,8167.33,大商所,2021
20210628,XDCE,EB,EB2201,20210625,21:29,5,0,8416.0,0,8416.0,2,84160,8416.0,大商所,2021
20210628,XDCE,EG,EG2110,20210625,21:01,5,0,5023.0,0,5011.0,135,6767910,5013.27,大商所,2021
20210628,XDCE,EG,EG2112,20210625,21:04,5,0,5044.0,0,5041.0,2,100850,5042.5,大商所,2021
20210628,XDCE,I,I2110,20210625,21:03,5,0,1150.0,0,1150.0,1,115000,1150.0,大商所,2021
20210628,XDCE,V,V2108,20210628,14:43,5,0,8770.0,0,8770.0,1,43850,8770.0,大商所,2021
20210628,XDCE,V,V2112,20210625,21:18,5,0,8275.0,0,8260.0,18,744500,8272.22,大商所,2021
20210629,XDCE,PP,PP2112,20210628,21:05,5,0,8540.0,0,8540.0,1,42700,8540.0,大商所,2021
20210629,XDCE,V,V2108,20210629,14:00,5,0,8750.0,0,8735.0,4,175025,8751.25,大商所,2021
20210629,XDCE,V,V2110,20210628,21:01,5,0,8570.0,0,8550.0,161,6899175,8570.4,大商所,2021
20210629,XDCE,V,V2112,20210628,21:10,5,0,8400.0,0,8400.0,1,42000,8400.0,大商所,2021
20210630,XDCE,EG,EG2112,20210629,21:11,5,0,4997.0,0,4997.0,4,199820,4995.5,大商所,2021
20210630,XDCE,J,J2112,20210629,21:04,5,0,2537.5,0,2537.5,2,507350,2536.75,大商所,2021
20210630,XDCE,L,L2112,20210629,21:04,5,0,8150.0,0,8150.0,1,40750,8150.0,大商所,2021
20210701,XDCE,J,J2112,20210630,21:26,5,0,2538.5,0,2538.5,2,507700,2538.5,大商所,2021
20210701,XDCE,M,M2107,20210630,22:21,5,0,3424.0,0,3424.0,66,2267840,3436.12,大商所,2021
20210701,XDCE,V,V2112,20210630,21:04,5,0,8380.0,0,8380.0,1,41900,8380.0,大商所,2021
20210702,XDCE,B,B2201,20210701,21:02,5,0,4284.0,0,4284.0,2,85680,4284.0,大商所,2021
20210702,XDCE,L,L2112,20210701,21:02,5,0,8220.0,0,8220.0,402,16502200,8210.05,大商所,2021
20210705,XDCE,EB,EB2107,20210705,10:10,5,0,9700.0,0,9700.0,200,9700000,9700.0,大商所,2021
20210705,XDCE,EG,EG2112,20210702,21:01,5,0,5125.0,0,5125.0,4,205540,5138.5,大商所,2021
