clearing_day,market,market_cn,product,n_contracts,n2100,n2100v,n0900
20250828,XSGE,上期所,RB,12,12,5,0
20250828,XSGE,上期所,RU,10,10,3,0
20250828,XSGE,上期所,SN,12,12,4,0
20250828,XSGE,上期所,SP,12,12,3,0
20250828,XSGE,上期所,SS,12,12,4,0
20250828,XSGE,上期所,ZN,12,12,5,0
20250828,XSIE,能源中心,BC,12,12,2,0
20250828,XSIE,能源中心,LU,12,12,4,0
20250828,XSIE,能源中心,NR,12,12,5,0
20250828,XSIE,能源中心,SC,20,20,3,0
20250829,XDCE,大商所,A,6,6,3,0
20250829,XDCE,大商所,B,12,12,3,0
20250829,XDCE,大商所,C,6,6,5,0
20250829,XDCE,大商所,CS,6,6,3,0
20250829,XDCE,大商所,EB,12,12,4,0
20250829,XDCE,大商所,EG,12,12,3,0
20250829,XDCE,大商所,I,12,12,6,0
20250829,XDCE,大商所,J,12,12,2,0
20250829,XDCE,大商所,JM,12,12,7,0
20250829,XDCE,大商所,L,12,12,2,0
20250829,XDCE,大商所,M,8,8,6,0
20250829,XDCE,大商所,P,12,12,4,0
20250829,XDCE,大商所,PG,12,12,3,0
20250829,XDCE,大商所,PP,12,12,3,0
20250829,XDCE,大商所,RR,12,12,1,0
20250829,XDCE,大商所,V,12,12,4,0
20250829,XDCE,大商所,Y,8,8,4,0
20250829,XSGE,上期所,AG,12,12,9,0
20250829,XSGE,上期所,AL,12,12,5,0
20250829,XSGE,上期所,AO,12,12,5,0
20250829,XSGE,上期所,AU,8,8,3,0
20250829,XSGE,上期所,BR,12,12,4,0
20250829,XSGE,上期所,BU,16,16,5,0
20250829,XSGE,上期所,CU,12,12,5,0
20250829,XSGE,上期所,FU,12,12,8,0
20250829,XSGE,上期所,HC,12,12,4,0
20250829,XSGE,上期所,NI,12,12,6,0
20250829,XSGE,上期所,PB,12,12,3,0
20250829,XSGE,上期所,RB,12,12,6,0
20250829,XSGE,上期所,RU,10,10,3,0
20250829,XSGE,上期所,SN,12,12,4,0
20250829,XSGE,上期所,SP,12,12,4,0
20250829,XSGE,上期所,SS,12,12,4,0
20250829,XSGE,上期所,ZN,12,12,5,0
20250829,XSIE,能源中心,BC,12,12,2,0
20250829,XSIE,能源中心,LU,12,12,4,0
20250829,XSIE,能源中心,NR,12,12,2,0
20250829,XSIE,能源中心,SC,20,20,5,0
20250902,XDCE,大商所,A,6,6,2,0
20250902,XDCE,大商所,B,12,12,4,0
20250902,XDCE,大商所,C,6,6,4,0
20250902,XDCE,大商所,CS,6,6,2,0
20250902,XDCE,大商所,EB,12,12,5,0
20250902,XDCE,大商所,EG,12,12,3,0
20250902,XDCE,大商所,I,12,12,6,0
20250902,XDCE,大商所,J,12,12,2,0
20250902,XDCE,大商所,JM,12,12,5,0
20250902,XDCE,大商所,L,12,12,5,0
20250902,XDCE,大商所,M,8,8,3,0
20250902,XDCE,大商所,P,12,12,5,0
20250902,XDCE,大商所,PG,12,12,3,0
20250902,XDCE,大商所,PP,12,12,4,0
20250902,XDCE,大商所,RR,12,12,1,0
20250902,XDCE,大商所,V,12,12,4,0
20250902,XDCE,大商所,Y,8,8,2,0
20250902,XSGE,上期所,AG,12,12,9,0
20250902,XSGE,上期所,AL,12,12,5,0
20250902,XSGE,上期所,AO,12,12,3,0
20250902,XSGE,上期所,AU,8,8,5,0
20250902,XSGE,上期所,BR,12,12,3,0
20250902,XSGE,上期所,BU,16,16,4,0
20250902,XSGE,上期所,CU,12,12,4,0
20250902,XSGE,上期所,FU,12,12,10,0
20250902,XSGE,上期所,HC,12,12,5,0
20250902,XSGE,上期所,NI,12,12,2,0
20250902,XSGE,上期所,PB,12,12,2,0
20250902,XSGE,上期所,RB,12,12,5,0
20250902,XSGE,上期所,RU,10,10,4,0
20250902,XSGE,上期所,SN,12,12,2,0
20250902,XSGE,上期所,SP,12,12,2,0
20250902,XSGE,上期所,SS,12,12,4,0
20250902,XSGE,上期所,ZN,12,12,2,0
20250902,XSIE,能源中心,BC,12,12,1,0
20250902,XSIE,能源中心,LU,12,12,4,0
20250902,XSIE,能源中心,NR,12,12,4,0
20250902,XSIE,能源中心,SC,20,20,3,0
20250903,XDCE,大商所,A,6,6,2,0
20250903,XDCE,大商所,B,12,12,3,0
20250903,XDCE,大商所,C,6,6,4,0
20250903,XDCE,大商所,CS,6,6,2,0
20250903,XDCE,大商所,EB,12,12,4,0
20250903,XDCE,大商所,EG,12,12,5,0
20250903,XDCE,大商所,I,12,12,4,0
20250903,XDCE,大商所,J,12,12,2,0
20250903,XDCE,大商所,JM,12,12,5,0
20250903,XDCE,大商所,L,12,12,2,0
20250903,XDCE,大商所,M,8,8,6,0
20250903,XDCE,大商所,P,12,12,5,0
20250903,XDCE,大商所,PG,12,12,4,0
20250903,XDCE,大商所,PP,12,12,2,0
20250903,XDCE,大商所,RR,12,12,0,0
20250903,XDCE,大商所,V,12,12,3,0
20250903,XDCE,大商所,Y,8,8,3,0
20250903,XSGE,上期所,AG,12,12,10,0
20250903,XSGE,上期所,AL,12,12,4,0
20250903,XSGE,上期所,AO,12,12,3,0
20250903,XSGE,上期所,AU,8,8,3,0
20250903,XSGE,上期所,BR,12,12,3,0
20250903,XSGE,上期所,BU,16,16,4,0
20250903,XSGE,上期所,CU,12,12,4,0
20250903,XSGE,上期所,FU,12,12,8,0
20250903,XSGE,上期所,HC,12,12,4,0
20250903,XSGE,上期所,NI,12,12,5,0
20250903,XSGE,上期所,PB,12,12,2,0
20250903,XSGE,上期所,RB,12,12,5,0
20250903,XSGE,上期所,RU,10,10,3,0
20250903,XSGE,上期所,SN,12,12,3,0
20250903,XSGE,上期所,SP,12,12,3,0
20250903,XSGE,上期所,SS,12,12,3,0
20250903,XSGE,上期所,ZN,12,12,4,0
20250903,XSIE,能源中心,BC,12,12,1,0
20250903,XSIE,能源中心,LU,12,12,4,0
20250903,XSIE,能源中心,NR,12,12,3,0
20250903,XSIE,能源中心,SC,20,20,3,0
20250904,XDCE,大商所,A,6,6,3,0
20250904,XDCE,大商所,B,12,12,3,0
20250904,XDCE,大商所,C,6,6,4,0
20250904,XDCE,大商所,CS,6,6,2,0
20250904,XDCE,大商所,EB,12,12,4,0
20250904,XDCE,大商所,EG,12,12,5,0
20250904,XDCE,大商所,I,12,12,6,0
20250904,XDCE,大商所,J,12,12,2,0
20250904,XDCE,大商所,JM,12,12,5,0
20250904,XDCE,大商所,L,12,12,4,0
20250904,XDCE,大商所,M,8,8,6,0
20250904,XDCE,大商所,P,12,12,4,0
20250904,XDCE,大商所,PG,12,12,4,0
20250904,XDCE,大商所,PP,12,12,5,0
20250904,XDCE,大商所,RR,12,12,1,0
20250904,XDCE,大商所,V,12,12,5,0
20250904,XDCE,大商所,Y,8,8,3,0
20250904,XSGE,上期所,AG,12,12,7,0
20250904,XSGE,上期所,AL,12,12,3,0
20250904,XSGE,上期所,AO,12,12,5,0
20250904,XSGE,上期所,AU,8,8,5,0
20250904,XSGE,上期所,BR,12,12,3,0
20250904,XSGE,上期所,BU,16,16,4,0
20250904,XSGE,上期所,CU,12,12,5,0
20250904,XSGE,上期所,FU,12,12,9,0
20250904,XSGE,上期所,HC,12,12,5,0
20250904,XSGE,上期所,NI,12,12,4,0
20250904,XSGE,上期所,PB,12,12,2,0
20250904,XSGE,上期所,RB,12,12,5,0
20250904,XSGE,上期所,RU,10,10,3,0
20250904,XSGE,上期所,SN,12,12,3,0
20250904,XSGE,上期所,SP,12,12,2,0
20250904,XSGE,上期所,SS,12,12,3,0
20250904,XSGE,上期所,ZN,12,12,2,0
20250904,XSIE,能源中心,BC,12,12,1,0
20250904,XSIE,能源中心,LU,12,12,4,0
20250904,XSIE,能源中心,NR,12,12,4,0
20250904,XSIE,能源中心,SC,20,20,5,0
20250905,XDCE,大商所,A,6,6,4,0
20250905,XDCE,大商所,B,12,12,3,0
20250905,XDCE,大商所,C,6,6,5,0
20250905,XDCE,大商所,CS,6,6,3,0
20250905,XDCE,大商所,EB,12,12,4,0
20250905,XDCE,大商所,EG,12,12,3,0
20250905,XDCE,大商所,I,12,12,6,0
20250905,XDCE,大商所,J,12,12,1,0
20250905,XDCE,大商所,JM,12,12,4,0
20250905,XDCE,大商所,L,12,12,3,0
20250905,XDCE,大商所,M,8,8,7,0
20250905,XDCE,大商所,P,12,12,2,0
20250905,XDCE,大商所,PG,12,12,3,0
20250905,XDCE,大商所,PP,12,12,3,0
20250905,XDCE,大商所,RR,12,12,0,0
20250905,XDCE,大商所,V,12,12,4,0
20250905,XDCE,大商所,Y,8,8,2,0
20250905,XSGE,上期所,AG,12,12,6,0
20250905,XSGE,上期所,AL,12,12,3,0
20250905,XSGE,上期所,AO,12,12,5,0
20250905,XSGE,上期所,AU,8,8,3,0
20250905,XSGE,上期所,BR,12,12,3,0
20250905,XSGE,上期所,BU,16,16,4,0
20250905,XSGE,上期所,CU,12,12,6,0
20250905,XSGE,上期所,FU,12,12,6,0
20250905,XSGE,上期所,HC,12,12,4,0
20250905,XSGE,上期所,NI,12,12,4,0
20250905,XSGE,上期所,PB,12,12,2,0
20250905,XSGE,上期所,RB,12,12,5,0
20250905,XSGE,上期所,RU,10,10,3,0
20250905,XSGE,上期所,SN,12,12,3,0
20250905,XSGE,上期所,SP,12,12,2,0
20250905,XSGE,上期所,SS,12,12,3,0
20250905,XSGE,上期所,ZN,12,12,3,0
20250905,XSIE,能源中心,BC,12,12,1,0
20250905,XSIE,能源中心,LU,12,12,4,0
20250905,XSIE,能源中心,NR,12,12,3,0
20250905,XSIE,能源中心,SC,20,20,3,0
20250908,XDCE,大商所,A,6,6,2,0
20250908,XDCE,大商所,B,12,12,3,0
20250908,XDCE,大商所,C,6,6,4,0
20250908,XDCE,大商所,CS,6,6,2,0
20250908,XDCE,大商所,EB,12,12,4,0
20250908,XDCE,大商所,EG,12,12,3,0
20250908,XDCE,大商所,I,12,12,3,0
20250908,XDCE,大商所,J,12,12,2,0
20250908,XDCE,大商所,JM,12,12,5,0
20250908,XDCE,大商所,L,12,12,3,0
20250908,XDCE,大商所,M,8,8,5,0
20250908,XDCE,大商所,P,12,12,2,0
20250908,XDCE,大商所,PG,12,12,3,0
20250908,XDCE,大商所,PP,12,12,4,0
20250908,XDCE,大商所,RR,12,12,0,0
20250908,XDCE,大商所,V,12,12,5,0
20250908,XDCE,大商所,Y,8,8,2,0
20250908,XSGE,上期所,AG,12,12,11,0
20250908,XSGE,上期所,AL,12,12,3,0
20250908,XSGE,上期所,AO,12,12,5,0
20250908,XSGE,上期所,AU,8,8,6,0
20250908,XSGE,上期所,BR,12,12,3,0
20250908,XSGE,上期所,BU,16,16,5,0
20250908,XSGE,上期所,CU,12,12,4,0
20250908,XSGE,上期所,FU,12,12,10,0
20250908,XSGE,上期所,HC,12,12,4,0
20250908,XSGE,上期所,NI,12,12,4,0
20250908,XSGE,上期所,PB,12,12,2,0
20250908,XSGE,上期所,RB,12,12,5,0
20250908,XSGE,上期所,RU,10,10,3,0
20250908,XSGE,上期所,SN,12,12,4,0
20250908,XSGE,上期所,SP,12,12,3,0
20250908,XSGE,上期所,SS,12,12,3,0
20250908,XSGE,上期所,ZN,12,12,4,0
20250908,XSIE,能源中心,BC,12,12,1,0
20250908,XSIE,能源中心,LU,12,12,5,0
20250908,XSIE,能源中心,NR,12,12,5,0
20250908,XSIE,能源中心,SC,20,20,6,0
20250909,XDCE,大商所,A,6,6,3,0
20250909,XDCE,大商所,B,12,12,3,0
20250909,XDCE,大商所,C,6,6,4,0
20250909,XDCE,大商所,CS,6,6,2,0
20250909,XDCE,大商所,EB,12,12,3,0
20250909,XDCE,大商所,EG,12,12,3,0
20250909,XDCE,大商所,I,12,12,4,0
20250909,XDCE,大商所,J,12,12,1,0
20250909,XDCE,大商所,JM,12,12,5,0
20250909,XDCE,大商所,L,12,12,4,0
20250909,XDCE,大商所,M,8,8,4,0
20250909,XDCE,大商所,P,12,12,4,0
20250909,XDCE,大商所,PG,12,12,4,0
20250909,XDCE,大商所,PP,12,12,5,0
20250909,XDCE,大商所,RR,12,12,0,0
20250909,XDCE,大商所,V,12,12,3,0
20250909,XDCE,大商所,Y,8,8,5,0
20250909,XSGE,上期所,AG,12,12,11,0
20250909,XSGE,上期所,AL,12,12,2,0
20250909,XSGE,上期所,AO,12,12,4,0
20250909,XSGE,上期所,AU,8,8,5,0
20250909,XSGE,上期所,BR,12,12,3,0
20250909,XSGE,上期所,BU,16,16,4,0
20250909,XSGE,上期所,CU,12,12,4,0
20250909,XSGE,上期所,FU,12,12,6,0
20250909,XSGE,上期所,HC,12,12,4,0
20250909,XSGE,上期所,NI,12,12,5,0
20250909,XSGE,上期所,PB,12,12,3,0
20250909,XSGE,上期所,RB,12,12,6,0
20250909,XSGE,上期所,RU,10,10,4,0
20250909,XSGE,上期所,SN,12,12,2,0
20250909,XSGE,上期所,SP,12,12,3,0
20250909,XSGE,上期所,SS,12,12,4,0
20250909,XSGE,上期所,ZN,12,12,3,0
20250909,XSIE,能源中心,BC,12,12,1,0
20250909,XSIE,能源中心,LU,12,12,4,0
20250909,XSIE,能源中心,NR,12,12,2,0
20250909,XSIE,能源中心,SC,20,20,3,0
20250910,XDCE,大商所,A,6,6,2,0
20250910,XDCE,大商所,B,12,12,4,0
20250910,XDCE,大商所,C,6,6,3,0
20250910,XDCE,大商所,CS,6,6,2,0
20250910,XDCE,大商所,EB,12,12,4,0
20250910,XDCE,大商所,EG,12,12,2,0
20250910,XDCE,大商所,I,12,12,3,0
20250910,XDCE,大商所,J,12,12,2,0
20250910,XDCE,大商所,JM,12,12,4,0
20250910,XDCE,大商所,L,12,12,3,0
20250910,XDCE,大商所,M,8,8,5,0
20250910,XDCE,大商所,P,12,12,2,0
20250910,XDCE,大商所,PG,12,12,2,0
20250910,XDCE,大商所,PP,12,12,4,0
20250910,XDCE,大商所,RR,12,12,0,0
20250910,XDCE,大商所,V,12,12,4,0
20250910,XDCE,大商所,Y,8,8,2,0
20250910,XSGE,上期所,AG,12,12,9,0
20250910,XSGE,上期所,AL,12,12,4,0
20250910,XSGE,上期所,AO,12,12,4,0
20250910,XSGE,上期所,AU,8,8,6,0
20250910,XSGE,上期所,BR,12,12,3,0
20250910,XSGE,上期所,BU,16,16,4,0
20250910,XSGE,上期所,CU,12,12,4,0
20250910,XSGE,上期所,FU,12,12,6,0
20250910,XSGE,上期所,HC,12,12,4,0
20250910,XSGE,上期所,NI,12,12,5,0
20250910,XSGE,上期所,PB,12,12,2,0
20250910,XSGE,上期所,RB,12,12,6,0
20250910,XSGE,上期所,RU,10,10,3,0
20250910,XSGE,上期所,SN,12,12,5,0
20250910,XSGE,上期所,SP,12,12,3,0
20250910,XSGE,上期所,SS,12,12,4,0
20250910,XSGE,上期所,ZN,12,12,4,0
20250910,XSIE,能源中心,BC,12,12,1,0
20250910,XSIE,能源中心,LU,12,12,4,0
20250910,XSIE,能源中心,NR,12,12,5,0
20250910,XSIE,能源中心,SC,20,20,4,0
20250911,XDCE,大商所,A,6,6,2,0
20250911,XDCE,大商所,B,12,12,4,0
20250911,XDCE,大商所,C,6,6,4,0
20250911,XDCE,大商所,CS,6,6,2,0
20250911,XDCE,大商所,EB,12,12,4,0
20250911,XDCE,大商所,EG,12,12,2,0
20250911,XDCE,大商所,I,12,12,5,0
20250911,XDCE,大商所,J,12,12,2,0
20250911,XDCE,大商所,JM,12,12,4,0
20250911,XDCE,大商所,L,12,12,3,0
20250911,XDCE,大商所,M,8,8,5,0
20250911,XDCE,大商所,P,12,12,2,0
20250911,XDCE,大商所,PG,12,12,2,0
20250911,XDCE,大商所,PP,12,12,2,0
20250911,XDCE,大商所,RR,12,12,0,0
20250911,XDCE,大商所,V,12,12,4,0
20250911,XDCE,大商所,Y,8,8,2,0
20250911,XSGE,上期所,AG,12,12,7,0
20250911,XSGE,上期所,AL,12,12,3,0
20250911,XSGE,上期所,AO,12,12,3,0
20250911,XSGE,上期所,AU,8,8,3,0
20250911,XSGE,上期所,BR,12,12,3,0
20250911,XSGE,上期所,BU,16,16,4,0
20250911,XSGE,上期所,CU,12,12,3,0
20250911,XSGE,上期所,FU,12,12,5,0
20250911,XSGE,上期所,HC,12,12,5,0
20250911,XSGE,上期所,NI,12,12,5,0
20250911,XSGE,上期所,OP,8,8,1,0
20250911,XSGE,上期所,PB,12,12,3,0
20250911,XSGE,上期所,RB,12,12,4,0
20250911,XSGE,上期所,RU,10,10,4,0
20250911,XSGE,上期所,SN,12,12,5,0
20250911,XSGE,上期所,SP,12,12,2,0
20250911,XSGE,上期所,SS,12,12,4,0
20250911,XSGE,上期所,ZN,12,12,2,0
20250911,XSIE,能源中心,BC,12,12,2,0
20250911,XSIE,能源中心,LU,12,12,4,0
20250911,XSIE,能源中心,NR,12,12,4,0
20250911,XSIE,能源中心,SC,20,20,4,0
20250912,XDCE,大商所,A,6,6,2,0
20250912,XDCE,大商所,B,12,12,4,0
20250912,XDCE,大商所,C,6,6,4,0
20250912,XDCE,大商所,CS,6,6,3,0
20250912,XDCE,大商所,EB,12,12,4,0
20250912,XDCE,大商所,EG,12,12,2,0
20250912,XDCE,大商所,I,12,12,3,0
20250912,XDCE,大商所,J,12,12,2,0
20250912,XDCE,大商所,JM,12,12,3,0
20250912,XDCE,大商所,L,12,12,3,0
20250912,XDCE,大商所,M,8,8,6,0
20250912,XDCE,大商所,P,12,12,4,0
20250912,XDCE,大商所,PG,12,12,3,0
20250912,XDCE,大商所,PP,12,12,3,0
20250912,XDCE,大商所,RR,12,12,0,0
20250912,XDCE,大商所,V,12,12,3,0
20250912,XDCE,大商所,Y,8,8,2,0
20250912,XSGE,上期所,AG,12,12,8,0
20250912,XSGE,上期所,AL,12,12,4,0
20250912,XSGE,上期所,AO,12,12,3,0
20250912,XSGE,上期所,AU,8,8,4,0
20250912,XSGE,上期所,BR,12,12,3,0
20250912,XSGE,上期所,BU,16,16,4,0
20250912,XSGE,上期所,CU,12,12,2,0
20250912,XSGE,上期所,FU,12,12,10,0
20250912,XSGE,上期所,HC,12,12,5,0
20250912,XSGE,上期所,NI,12,12,4,0
20250912,XSGE,上期所,OP,8,8,1,0
20250912,XSGE,上期所,PB,12,12,3,0
20250912,XSGE,上期所,RB,12,12,5,0
20250912,XSGE,上期所,RU,10,10,3,0
20250912,XSGE,上期所,SN,12,12,2,0
20250912,XSGE,上期所,SP,12,12,4,0
20250912,XSGE,上期所,SS,12,12,4,0
20250912,XSGE,上期所,ZN,12,12,3,0
20250912,XSIE,能源中心,BC,12,12,2,0
20250912,XSIE,能源中心,LU,12,12,4,0
20250912,XSIE,能源中心,NR,12,12,4,0
20250912,XSIE,能源中心,SC,20,20,4,0
20250915,XDCE,大商所,A,6,6,3,0
20250915,XDCE,大商所,B,12,12,3,0
20250915,XDCE,大商所,C,6,6,3,0
20250915,XDCE,大商所,CS,6,6,2,0
20250915,XDCE,大商所,EB,12,12,5,0
20250915,XDCE,大商所,EG,12,12,3,0
20250915,XDCE,大商所,I,12,12,4,0
20250915,XDCE,大商所,J,12,12,2,0
20250915,XDCE,大商所,JM,12,12,5,0
20250915,XDCE,大商所,L,12,12,6,0
20250915,XDCE,大商所,M,8,8,7,0
20250915,XDCE,大商所,P,12,12,4,0
20250915,XDCE,大商所,PG,12,12,5,0
20250915,XDCE,大商所,PP,12,12,7,0
20250915,XDCE,大商所,RR,12,12,1,0
20250915,XDCE,大商所,V,12,12,4,0
20250915,XDCE,大商所,Y,8,8,6,0
20250915,XSGE,上期所,AG,12,12,10,0
20250915,XSGE,上期所,AL,12,12,4,0
20250915,XSGE,上期所,AO,12,12,3,0
20250915,XSGE,上期所,AU,8,8,3,0
20250915,XSGE,上期所,BR,12,12,3,0
20250915,XSGE,上期所,BU,16,16,4,0
20250915,XSGE,上期所,CU,12,12,5,0
20250915,XSGE,上期所,FU,12,12,12,0
20250915,XSGE,上期所,HC,12,12,3,0
20250915,XSGE,上期所,NI,12,12,3,0
20250915,XSGE,上期所,OP,8,8,0,0
20250915,XSGE,上期所,PB,12,12,2,0
20250915,XSGE,上期所,RB,12,12,7,0
20250915,XSGE,上期所,RU,10,10,4,0
20250915,XSGE,上期所,SN,12,12,2,0
20250915,XSGE,上期所,SP,12,12,3,0
20250915,XSGE,上期所,SS,12,12,4,0
20250915,XSGE,上期所,ZN,12,12,3,0
20250915,XSIE,能源中心,BC,12,12,1,0
20250915,XSIE,能源中心,LU,12,12,4,0
20250915,XSIE,能源中心,NR,12,12,4,0
20250915,XSIE,能源中心,SC,20,20,4,0
20250916,XDCE,大商所,A,6,6,3,0
20250916,XDCE,大商所,B,12,12,4,0
20250916,XDCE,大商所,C,6,6,5,0
20250916,XDCE,大商所,CS,6,6,3,0
20250916,XDCE,大商所,EB,12,12,2,0
20250916,XDCE,大商所,EG,12,12,2,0
20250916,XDCE,大商所,I,12,12,4,0
20250916,XDCE,大商所,J,12,12,2,0
20250916,XDCE,大商所,JM,12,12,6,0
20250916,XDCE,大商所,L,12,12,3,0
20250916,XDCE,大商所,M,8,8,6,0
20250916,XDCE,大商所,P,12,12,4,0
20250916,XDCE,大商所,PG,12,12,3,0
20250916,XDCE,大商所,PP,12,12,3,0
20250916,XDCE,大商所,RR,12,12,1,0
20250916,XDCE,大商所,V,12,12,3,0
20250916,XDCE,大商所,Y,8,8,2,0
20250916,XSGE,上期所,AG,12,12,8,0
20250916,XSGE,上期所,AL,12,12,3,0
20250916,XSGE,上期所,AO,12,12,3,0
20250916,XSGE,上期所,AU,8,8,4,0
20250916,XSGE,上期所,BR,12,12,3,0
20250916,XSGE,上期所,BU,16,16,4,0
20250916,XSGE,上期所,CU,12,12,3,0
20250916,XSGE,上期所,FU,12,12,5,0
20250916,XSGE,上期所,HC,12,12,5,0
20250916,XSGE,上期所,NI,12,12,5,0
20250916,XSGE,上期所,OP,9,9,1,0
20250916,XSGE,上期所,PB,12,12,2,0
20250916,XSGE,上期所,RB,12,12,6,0
20250916,XSGE,上期所,RU,10,10,3,0
20250916,XSGE,上期所,SN,12,12,3,0
20250916,XSGE,上期所,SP,12,12,4,0
20250916,XSGE,上期所,SS,12,12,4,0
20250916,XSGE,上期所,ZN,12,12,2,0
20250916,XSIE,能源中心,BC,12,12,1,0
20250916,XSIE,能源中心,LU,12,12,4,0
20250916,XSIE,能源中心,NR,12,12,4,0
20250916,XSIE,能源中心,SC,20,20,4,0
20250917,XDCE,大商所,A,6,6,5,0
20250917,XDCE,大商所,B,12,12,4,0
20250917,XDCE,大商所,C,6,6,5,0
20250917,XDCE,大商所,CS,6,6,3,0
20250917,XDCE,大商所,EB,12,12,4,0
20250917,XDCE,大商所,EG,12,12,5,0
20250917,XDCE,大商所,I,12,12,3,0
20250917,XDCE,大商所,J,12,12,2,0
20250917,XDCE,大商所,JM,12,12,6,0
20250917,XDCE,大商所,L,12,12,4,0
20250917,XDCE,大商所,M,8,8,8,0
20250917,XDCE,大商所,P,12,12,3,0
20250917,XDCE,大商所,PG,12,12,4,0
20250917,XDCE,大商所,PP,12,12,4,0
20250917,XDCE,大商所,RR,12,12,0,0
20250917,XDCE,大商所,V,12,12,4,0
20250917,XDCE,大商所,Y,8,8,6,0
20250917,XSGE,上期所,AG,12,12,9,0
20250917,XSGE,上期所,AL,12,12,3,0
20250917,XSGE,上期所,AO,12,12,5,0
20250917,XSGE,上期所,AU,8,8,5,0
20250917,XSGE,上期所,BR,12,12,3,0
20250917,XSGE,上期所,BU,16,16,5,0
20250917,XSGE,上期所,CU,12,12,4,0
20250917,XSGE,上期所,FU,12,12,12,0
20250917,XSGE,上期所,HC,12,12,3,0
20250917,XSGE,上期所,NI,12,12,5,0
20250917,XSGE,上期所,OP,9,9,1,0
20250917,XSGE,上期所,PB,12,12,2,0
20250917,XSGE,上期所,RB,12,12,5,0
20250917,XSGE,上期所,RU,10,10,3,0
20250917,XSGE,上期所,SN,12,12,2,0
20250917,XSGE,上期所,SP,12,12,4,0
20250917,XSGE,上期所,SS,12,12,4,0
20250917,XSGE,上期所,ZN,12,12,4,0
20250917,XSIE,能源中心,BC,12,12,1,0
20250917,XSIE,能源中心,LU,12,12,4,0
20250917,XSIE,能源中心,NR,12,12,4,0
20250917,XSIE,能源中心,SC,20,20,4,0
20250918,XDCE,大商所,A,6,6,2,0
20250918,XDCE,大商所,B,12,12,4,0
20250918,XDCE,大商所,C,6,6,3,0
20250918,XDCE,大商所,CS,6,6,2,0
20250918,XDCE,大商所,EB,12,12,4,0
20250918,XDCE,大商所,EG,12,12,3,0
20250918,XDCE,大商所,I,12,12,4,0
20250918,XDCE,大商所,J,12,12,3,0
20250918,XDCE,大商所,JM,12,12,4,0
20250918,XDCE,大商所,L,12,12,3,0
20250918,XDCE,大商所,M,8,8,6,0
20250918,XDCE,大商所,P,12,12,5,0
20250918,XDCE,大商所,PG,12,12,5,0
20250918,XDCE,大商所,PP,12,12,4,0
20250918,XDCE,大商所,RR,12,12,0,0
20250918,XDCE,大商所,V,12,12,4,0
20250918,XDCE,大商所,Y,8,8,3,0
20250918,XSGE,上期所,AG,12,12,7,0
20250918,XSGE,上期所,AL,12,12,4,0
20250918,XSGE,上期所,AO,12,12,3,0
20250918,XSGE,上期所,AU,8,8,4,0
20250918,XSGE,上期所,BR,12,12,3,0
20250918,XSGE,上期所,BU,16,16,4,0
20250918,XSGE,上期所,CU,12,12,6,0
20250918,XSGE,上期所,FU,12,12,7,0
20250918,XSGE,上期所,HC,12,12,4,0
20250918,XSGE,上期所,NI,12,12,4,0
20250918,XSGE,上期所,OP,9,9,0,0
20250918,XSGE,上期所,PB,12,12,2,0
20250918,XSGE,上期所,RB,12,12,6,0
20250918,XSGE,上期所,RU,10,10,3,0
20250918,XSGE,上期所,SN,12,12,3,0
20250918,XSGE,上期所,SP,12,12,2,0
20250918,XSGE,上期所,SS,12,12,4,0
20250918,XSGE,上期所,ZN,12,12,5,0
20250918,XSIE,能源中心,BC,12,12,1,0
20250918,XSIE,能源中心,LU,12,12,4,0
20250918,XSIE,能源中心,NR,12,12,4,0
20250918,XSIE,能源中心,SC,20,20,3,0
20250919,XDCE,大商所,A,6,6,2,0
20250919,XDCE,大商所,B,12,12,2,0
20250919,XDCE,大商所,C,6,6,5,0
20250919,XDCE,大商所,CS,6,6,2,0
20250919,XDCE,大商所,EB,12,12,4,0
20250919,XDCE,大商所,EG,12,12,3,0
20250919,XDCE,大商所,I,12,12,4,0
20250919,XDCE,大商所,J,12,12,2,0
20250919,XDCE,大商所,JM,12,12,6,0
20250919,XDCE,大商所,L,12,12,4,0
20250919,XDCE,大商所,M,8,8,3,0
20250919,XDCE,大商所,P,12,12,3,0
20250919,XDCE,大商所,PG,12,12,4,0
20250919,XDCE,大商所,PP,12,12,4,0
20250919,XDCE,大商所,RR,12,12,0,0
20250919,XDCE,大商所,V,12,12,3,0
20250919,XDCE,大商所,Y,8,8,2,0
20250919,XSGE,上期所,AG,12,12,11,0
20250919,XSGE,上期所,AL,12,12,3,0
20250919,XSGE,上期所,AO,12,12,3,0
20250919,XSGE,上期所,AU,8,8,5,0
20250919,XSGE,上期所,BR,12,12,3,0
20250919,XSGE,上期所,BU,16,16,4,0
20250919,XSGE,上期所,CU,12,12,4,0
20250919,XSGE,上期所,FU,12,12,9,0
20250919,XSGE,上期所,HC,12,12,3,0
20250919,XSGE,上期所,NI,12,12,3,0
20250919,XSGE,上期所,OP,9,9,1,0
20250919,XSGE,上期所,PB,12,12,2,0
20250919,XSGE,上期所,RB,12,12,5,0
20250919,XSGE,上期所,RU,10,10,2,0
20250919,XSGE,上期所,SN,12,12,3,0
20250919,XSGE,上期所,SP,12,12,3,0
20250919,XSGE,上期所,SS,12,12,4,0
20250919,XSGE,上期所,ZN,12,12,3,0
20250919,XSIE,能源中心,BC,12,12,1,0
